name,latitude,longitude,state,artcc,type,updated
MILLL,45.70527777777778,-122.5,WASHINGTON,ZSE,RNAV,11/15/2014
MILLT,47.25215277777778,-122.30800277777777,WASHINGTON,ZSE,RP,SEA*VORTAC*160.66/11.00
MINNE,45.222036111111116,-122.96877777777777,OREGON,ZSE,RNAV,09/30/2010
MIPLE,47.08938888888889,-122.4780138888889,WASHINGTON,ZSE,MR,TCM*VORTAC*167.00/3.50
MIRYM,47.11728055555555,-122.78351944444444,WASHINGTON,ZSE,MR,OLM*VORTAC*010.00/10.00
MITUE,43.31361111111111,-124.50631666666666,OREGON,ZSE,RP,OTH*VOR/DME*232.65/16.00
MIVSE,47.032741666666666,-120.52066666666667,WASHINGTON,ZSE,RP,ELN*VOR/DME*260.13/2.60
MIVUE,45.643116666666664,-122.80637222222222,OREGON,ZSE,RNAV,08/08/2012
MIXUP,42.51883055555555,-121.99712777777778,OREGON,ZSE,RP,OED*VORTAC*067.38
MLIPS,45.82589166666667,-119.25553333333333,OREGON,ZSE,RP,PDT*VORTAC*280.00/15.35
MOBIL,44.23811111111111,-122.79516944444444,OREGON,ZSE,RP,EUG*VORTAC*049.00/19.76
MOCAA,46.71251666666667,-122.19239722222223,WASHINGTON,ZSE,RNAV,04/08/2014
MODDA,47.42638888888889,-121.51666666666667,WASHINGTON,ZSE,RNAV,05/10/2004
MOHWK,44.141891666666666,-122.94666944444445,OREGON,ZSE,RP,EUG*VORTAC*063.88/12.00
MOJUY,46.18675277777778,-119.02176388888888,WASHINGTON,ZSE,RP,PSC*VOR/DME*126.52/6.40
MOKIY,45.47065555555556,-122.7303,OREGON,ZSE,RP,UBG*VOR/DME*034.99
MOMPE,41.45744444444445,-120.60075555555555,CALIFORNIA,ZSE,RNAV,07/29/2004
MOPIO,42.73726388888889,-123.07274166666666,OREGON,ZSE,RP,OED*VORTAC*316.45/17.00
MOUNT,47.105325,-121.90485833333334,WASHINGTON,ZSE,RP,SEA*VORTAC*121.00
MOURN,42.99164722222222,-123.00784166666666,OREGON,ZSE,RP,OED*VORTAC*333.25/31.00
MOXEE,44.149525,-122.75317222222222,OREGON,ZSE,RP,EUG*VORTAC*065.00/20.37
MRTEN,45.090697222222225,-122.42618611111112,OREGON,ZSE,RNAV,05/04/2007
MTLOK,47.29841111111111,-123.47086666666667,WASHINGTON,ZSE,RNAV,04/28/2017
MUBAE,45.56057777777777,-122.516175,OREGON,ZSE,RNAV,04/30/2015
MUDLE,46.394080555555554,-120.58149444444444,WASHINGTON,ZSE,RP,YKM*VORTAC*187.27/12.00
MUFLA,42.070461111111115,-120.39991944444445,OREGON,ZSE,WP,09/20/1995
MUIRE,46.79043333333333,-122.31471944444444,WASHINGTON,ZSE,RNAV,03/13/2014
MULES,45.45291944444445,-122.59885,OREGON,ZSE,RP,UBG*VOR/DME*048.40
MUNVE,48.48737222222222,-123.02168611111111,WASHINGTON,ZSE,RNAV,06/04/2012
MUPEE,42.44574166666666,-121.94297222222222,OREGON,ZSE,RP,LMT*VORTAC*314.41/20.00
MUREX,41.869730555555556,-121.73414722222222,CALIFORNIA,ZSE,RP,LMT*VORTAC*164.00/17.00
MYCRO,45.53003611111111,-122.79706388888889,OREGON,ZSE,RNAV,08/28/2013
MYNOS,47.334561111111114,-119.66069166666668,WASHINGTON,ZSE,RP,EPH*VORTAC*234.00/10.00
