name,latitude,longitude,state,artcc,type,updated
AMOTT,60.87405277777778,-151.37322222222224,ALASKA,ZAN,RP,HOM*VOR/DME*347.00/70.11
AMTEE,64.55444166666666,-153.51139444444445,ALASKA,ZAN,MW,12/09/2013
AMULE,64.41801944444445,-165.28170277777778,ALASKA,ZAN,RNAV,08/09/2017
ANDDI,61.10095555555556,-150.30521944444445,ALASKA,ZAN,RNAV,05/31/2010
ANECA,61.886113888888886,-161.92162222222223,ALASKA,ZAN,RNAV,03/09/2012
ANESE,61.962522222222226,-162.4441,ALASKA,ZAN,RNAV,03/09/2012
ANEYA,60.706447222222224,-161.91844444444445,ALASKA,ZAN,RP,BET*VORTAC*196.48/5.47
ANIAK,61.61728333333333,-159.63128055555558,ALASKA,ZAN,RP,BET*VORTAC*036.85/81.00
ANNAH,55.06040833333333,-131.5784,ALASKA,ZAN,WP,11/02/1998
ANORE,61.627691666666664,-159.7033722222222,ALASKA,ZAN,RP,ANI*LD*109.18/5.96
ANPAF,70.17845277777778,-151.25466944444443,ALASKA,ZAN,RNAV,07/01/2011
ANUCU,66.06765,-161.212075,ALASKA,ZAN,RP,BVK*NDB/DME*328.84/5.50
ANWEX,64.33400555555555,-165.09348888888888,ALASKA,ZAN,RP,OME*VOR/DME*144.37/10.00
APACU,66.44000277777778,-159.95010555555555,ALASKA,ZAN,RNAV,05/10/2007
APOTE,56.619594444444445,-169.80637777777778,ALASKA,ZAN,RP,SRI*NDB/DME*286.65/5.93
APPEL,65.38290833333333,-146.002475,ALASKA,ZAN,MR,FAI*VORTAC*033.57/61.91
APUYO,64.42157222222222,-164.695125,ALASKA,ZAN,RP,OME*VOR/DME*093.52/15.00
APWIS,61.48222777777778,-159.20133055555556,ALASKA,ZAN,RNAV,05/17/2005
ARBEZ,69.99977222222222,-146.25288055555555,ALASKA,ZAN,RNAV,11/01/2017
ARCAL,58.5,-150.0,ALASKA,ZAN,RNAV,04/13/2001
ARCON,69.9336,-148.4220111111111,ALASKA,ZAN,RP,SCC*VOR/DME*163.43/16.00
ARISE,59.99999444444445,-146.15374166666666,ALASKA,ZAN,RP,MDO*VOR/DME*351.65/35.29
ARORA,64.26785833333334,-145.94996944444443,ALASKA,ZAN,RP,BIG*VORTAC*316.00/17.00
AROTE,61.08822222222222,-149.92703333333333,ALASKA,ZAN,RNAV,11/18/2014
AROXE,64.3726111111111,-165.4651972222222,ALASKA,ZAN,RNAV,08/09/2017
AROYU,64.01710555555556,-145.69281111111113,ALASKA,ZAN,MR,04/12/2007
ARSEN,61.01899722222222,-163.101825,ALASKA,ZAN,RP,BET*VORTAC*277.18/40.00
ARTIC,69.02053333333333,-148.44103333333334,ALASKA,ZAN,RP,SCC*VOR/DME*163.43/71.00
ARUNY,64.30659444444444,-147.13670277777777,ALASKA,ZAN,MR,EIL*TACAN*164.06/20.93
ARWUC,64.271375,-158.85729722222223,ALASKA,ZAN,RNAV,06/26/2009
ASLEE,61.23566666666667,-150.31661666666668,ALASKA,ZAN,RNAV,05/31/2010
ASORT,58.362680555555556,-135.82089166666665,ALASKA,ZAN,RP,CGL*NDB*250.80
ASOVY,59.138822222222224,-158.56095555555558,ALASKA,ZAN,RNAV,07/07/2009
ASPIN,49.69891666666666,-166.21652777777777,ALASKA,ZAN,RP,09/19/2000
ASUKY,71.28400833333333,-156.17071944444444,ALASKA,ZAN,RNAV,12/22/2017
ASVIW,59.75689722222222,-155.25338055555557,ALASKA,ZAN,RNAV,10/24/2001
ATAGA,59.84701944444445,-142.615375,ALASKA,ZAN,RP,CYT*NDB*175.92
ATAGO,65.97525277777778,-157.38930833333333,ALASKA,ZAN,RP,HSL*VOR/DME*283.92/30.00
ATAYI,65.23311944444444,-167.08536111111113,ALASKA,ZAN,RP,TNC*NDB/DME*119.87/28.90
ATDAB,70.5109361111111,-150.60818055555555,ALASKA,ZAN,RNAV,07/24/2009
ATELE,55.19740833333333,-162.69474444444444,ALASKA,ZAN,RNAV,10/30/2017
ATTNN,58.31883055555556,-134.46988055555556,ALASKA,ZAN,RNAV,05/16/2016
ATUTE,61.442116666666664,-158.86255,ALASKA,ZAN,RNAV,09/09/2009
ATYOL,60.74268888888889,-148.72085833333333,ALASKA,ZAN,RP,CMQ*NDB*105.00
AUGEY,59.46971111111111,-152.8887222222222,ALASKA,ZAN,RP,HOM*VOR/DME*237.35/46.00
AVELY,70.48051944444444,-157.1787222222222,ALASKA,ZAN,RNAV,12/22/2005
AVERR,61.47827777777778,-149.83132777777777,ALASKA,ZAN,RNAV,06/12/2014
AVEYU,65.32601666666666,-165.88976944444443,ALASKA,ZAN,RNAV,06/21/2005
AVGIY,64.78167499999999,-161.8285222222222,ALASKA,ZAN,RNAV,12/16/2009
AVICA,55.719094444444444,-161.25811944444445,ALASKA,ZAN,RNAV,10/07/2003
AVILN,59.702672222222226,-157.0934611111111,ALASKA,ZAN,RNAV,06/03/2015
AVNAC,59.83491666666667,-162.30085277777778,ALASKA,ZAN,RNAV,01/21/2016
AVUBA,63.183055555555555,-167.8295,ALASKA,ZAN,RNAV,03/11/2009
AVVUH,55.02780555555555,-162.29711111111112,ALASKA,ZAN,RNAV,10/03/2012
AWACO,69.98860833333333,-148.83219444444444,ALASKA,ZAN,WP,11/02/1998
AWAKA,64.8283,-157.27909444444447,ALASKA,ZAN,RNAV,08/19/2009
AWAMY,67.8389111111111,-163.32101111111112,ALASKA,ZAN,RNAV,09/17/2014
AWIRO,66.6643138888889,-144.83704444444444,ALASKA,ZAN,RNAV,10/21/2013
AWNID,66.68747222222223,-161.43041944444442,ALASKA,ZAN,RNAV,11/24/2009
AWOMY,59.89606944444444,-154.31848333333332,ALASKA,ZAN,RP,ILI*NDB/DME*046.31/20.00
AWXAV,58.09333055555556,-157.02385833333335,ALASKA,ZAN,RNAV,08/15/2005
