name,latitude,longitude,state,artcc,type,updated
XORSE,41.60886111111111,-84.24293055555556,OHIO,ZOB,RNAV,04/17/2012
XPLOR,41.2,-77.82388888888889,PENNSYLVANIA,ZOB,RNAV,04/13/2005
XUFIB,40.787925,-79.90529166666667,PENNSYLVANIA,ZOB,RNAV,10/10/2017
XUFPU,41.41363333333333,-81.77705833333333,OHIO,ZOB,RNAV,04/18/2018
MAARS,42.08833333333334,-82.48623888888889,,ZOB,RP,DXO*VOR/DME*106.49/40.00
MABFA,41.1456,-80.16733333333333,PENNSYLVANIA,ZOB,RP,EWC*VOR/DME*013.95/19.33
MABYV,39.969880555555555,-77.64690277777778,PENNSYLVANIA,ZOB,CN,08/21/2002
MACCS,42.017744444444446,-83.14035000000001,MICHIGAN,ZOB,RP,SVM*VORTAC*142.07
MACCY,41.188725,-83.39977222222223,OHIO,ZOB,RP,FBC*VORTAC*051.00/21.38
MACEV,43.171680555555554,-78.27746111111111,NEW YORK,ZOB,CN,12/04/2014
MACIP,43.07566944444445,-77.23325555555556,NEW YORK,ZOB,CN,12/04/2014
MACTI,40.903752777777775,-82.25683333333333,OHIO,ZOB,RP,MFD*VORTAC*085.00/15.35
MACUC,39.974000000000004,-81.58246944444444,OHIO,ZOB,RP,ZZV*VOR/DME*088.00/14.45
MACXY,42.664180555555554,-82.96986666666668,MICHIGAN,ZOB,CN,02/20/2001
MADBE,43.457883333333335,-83.45286388888888,MICHIGAN,ZOB,RP,MBS*VOR/DME*102.00/27.63
MADDA,40.88350555555556,-83.31604722222222,OHIO,ZOB,RP,FBC*VORTAC*104.00/20.47
MADJA,40.96381944444445,-80.68358333333333,OHIO,ZOB,RP,ACO*VOR/DME*114.00/25.05
MADWE,42.34876388888889,-83.4585,MICHIGAN,ZOB,RP,SVM*VORTAC*123.76/7.01
MADWI,40.95010833333333,-80.86951111111111,OHIO,ZOB,CN,06/07/2001
MAFMO,39.881791666666665,-80.73635833333333,WEST VIRGINIA,ZOB,RP,AIR*VOR/DME*162.26/8.93
MAGEN,43.13424444444444,-77.18356666666666,NEW YORK,ZOB,RP,ROC*VOR/DME*099.23/21.52
MAGNV,42.10713611111111,-77.99113611111112,NEW YORK,ZOB,RP,ELZ*VORTAC*028.71/1.11
MAGWE,42.23187777777778,-83.35198333333332,MICHIGAN,ZOB,CN,02/20/2001
MAHIH,43.022527777777775,-78.47793055555556,NEW YORK,ZOB,CN,12/04/2014
MAHXA,42.99066111111111,-84.13472222222222,MICHIGAN,ZOB,CN,02/21/2001
MAHZE,42.93910833333333,-78.72454166666667,NEW YORK,ZOB,CN,12/04/2014
MAINE,40.893347222222225,-81.68800277777778,OHIO,ZOB,RP,DJB*VOR/DME*147.21/35.19
MAJGU,43.02907222222222,-78.16164166666667,NEW YORK,ZOB,RP,GEE*VOR/DME*310.85/22.22
MAJLY,42.97773333333333,-77.93241111111112,NEW YORK,ZOB,RP,GEE*VOR/DME*323.39/12.31
MAJOJ,41.03627222222222,-82.72259444444444,OHIO,ZOB,RP,MFD*VORTAC*332.28/11.70
MAJUW,42.501463888888885,-83.62307777777777,MICHIGAN,ZOB,CN,02/21/2001
MAJWE,41.66454722222222,-81.19658055555556,OHIO,ZOB,CN,06/07/2001
MAKCE,42.25029444444444,-83.51916111111112,MICHIGAN,ZOB,RP,SVM*VORTAC*163.63/10.08
MALPG,41.93323888888889,-83.440425,MICHIGAN,ZOB,CN,08/21/2002
MANBP,43.43671111111111,-83.86945277777777,MICHIGAN,ZOB,RP,MBS*VOR/DME*125.03/10.72
MANGS,41.50919444444445,-82.95142222222222,OHIO,ZOB,RNAV,01/26/2015
MANNS,40.7657,-82.44552777777778,OHIO,ZOB,RP,MFD*VORTAC*/9.05
MANSY,41.099022222222224,-83.66554444444445,OHIO,ZOB,RNAV,06/28/2007
