name,latitude,longitude,state,artcc,type,updated
PICKT,33.633738888888885,-84.23921944444444,GEORGIA,ZTL,RNAV,05/09/2016
PIDMY,33.96489722222223,-82.54375277777777,SOUTH CAROLINA,ZTL,RNAV,11/07/2013
PIGON,31.559327777777778,-86.66421666666668,ALABAMA,ZTL,RP,MGM*VORTAC*201.00/43.42
PIKIE,34.59536666666667,-85.33016388888889,GEORGIA,ZTL,RNAV,11/07/2016
PILRE,33.487547222222226,-84.77007222222223,GEORGIA,ZTL,RNAV,09/06/2012
PIMDE,32.37585277777778,-85.02390833333334,ALABAMA,ZTL,RNAV,06/27/2005
PINGG,33.42290555555555,-85.10326111111111,GEORGIA,ZTL,RNAV,08/21/2017
PINKS,34.80746388888888,-86.76235833333334,ALABAMA,ZME,RP,DCU*VOR/DME*043.53/12.95
PIROE,32.55898333333333,-85.43733611111111,ALABAMA,ZTL,RNAV,06/11/2012
PIRVE,35.63404166666667,-80.77698055555555,NORTH CAROLINA,ZTL,RNAV,01/13/2011
PISUE,36.415527777777775,-83.54127777777778,TENNESSEE,ZTL,RNAV,01/14/2003
PITTE,35.83553888888889,-83.38046666666666,TENNESSEE,ZTL,RP,HRS*VORTAC*026.00
PITTY,35.33025555555556,-81.85154999999999,NORTH CAROLINA,ZTL,RP,CLT*VOR/DME*286.00/45.00
PIZZO,33.08318055555556,-84.91524166666667,GEORGIA,ZTL,RP,CSG*VORTAC*009.44/28.49
PLAIR,33.05311666666666,-82.86668611111111,GEORGIA,ZTL,RP,DBN*VORTAC*001.39/29.38
PLMMR,33.952822222222224,-83.72700555555556,GEORGIA,ZTL,RNAV,05/17/2016
PLUUM,35.674,-80.55136666666667,NORTH CAROLINA,ZTL,RP,BZM*VOR/DME*114.93
PMPAS,33.461244444444446,-82.52725277777778,GEORGIA,ZTL,RNAV,12/20/2007
PNTHA,33.27932777777778,-85.77485833333333,ALABAMA,ZTL,RNAV,12/09/2015
POBYI,35.213058333333336,-81.30132222222223,NORTH CAROLINA,ZTL,RNAV,02/15/2011
POGGO,36.30583333333333,-82.04786666666666,TENNESSEE,ZTL,RNAV,05/28/2009
POGPE,36.61030277777778,-83.72545833333334,KENTUCKY,ZTL,RNAV,02/23/2018
POLLK,32.26943611111111,-86.928225,ALABAMA,ZTL,RP,SEM*LD*148.81/6.23
POLLL,34.14923888888889,-84.78042777777777,GEORGIA,ZTL,RNAV,01/29/2014
PONBE,32.83526388888889,-85.1051111111111,GEORGIA,ZTL,RNAV,08/11/2010
PONGG,33.79887222222222,-85.01135833333333,GEORGIA,ZTL,RNAV,07/26/2016
PONTI,35.65051111111111,-80.35409444444444,NORTH CAROLINA,ZTL,RP,GSO*VORTAC*221.00/30.00
PONZE,33.78187777777778,-81.96275833333334,SOUTH CAROLINA,ZTL,RNAV,05/12/2016
POOBA,33.461644444444445,-84.03080277777778,GEORGIA,ZTL,RNAV,08/22/2017
POORE,35.08370555555556,-80.82048055555555,NORTH CAROLINA,ZTL,RNAV,05/13/2016
POSEC,32.35630555555556,-83.06773055555556,GEORGIA,ZTL,RNAV,09/15/2009
POSEY,33.754041666666666,-83.95911111111111,GEORGIA,ZTL,RNAV,07/26/2016
POSIY,33.45370833333334,-84.987025,GEORGIA,ZTL,RNAV,01/26/2005
POTAR,32.49041388888889,-84.05495277777777,GEORGIA,ZTL,RP,VNA*VORTAC*299.48/32.84
POUFS,36.39097777777778,-81.06271388888888,NORTH CAROLINA,ZTL,RNAV,07/07/2017
POUNC,33.419694444444445,-85.21029166666666,GEORGIA,ZTL,RNAV,05/17/2016
POVGY,32.65163888888889,-82.95228888888889,GEORGIA,ZTL,RNAV,06/01/2016
POWER,36.381572222222225,-83.5259,TENNESSEE,ZTL,RP,LOZ*VOR/DME*144.00
POYTU,34.44703888888888,-83.1164361111111,GEORGIA,ZTL,RNAV,09/22/2011
PPAGE,35.49466388888889,-80.07729166666667,NORTH CAROLINA,ZTL,RNAV,05/03/2010
PPEGE,33.7633,-85.13021944444444,GEORGIA,ZTL,RNAV,08/25/2009
PRATZ,32.64180277777778,-84.36315277777777,GEORGIA,ZTL,RP,CSG*VORTAC*086.08/33.20
PRDUE,32.444066666666664,-83.76663333333333,GEORGIA,ZTL,RP,VNA*VORTAC*314.31
PREST,32.176375,-84.68411666666667,GEORGIA,ZTL,RP,CSG*VORTAC*146.10
PRMAN,33.619875,-84.06245,GEORGIA,ZTL,RP,PKU*LD*094.98/19.49
PRODS,33.61367222222222,-83.09962222222222,GEORGIA,ZTL,RNAV,08/18/2016
PRONE,34.83413055555556,-86.31512222222221,ALABAMA,ZME,RP,RQZ*VORTAC*079.92
PROVE,36.28231111111111,-80.11896388888889,NORTH CAROLINA,ZTL,RP,SBV*VORTAC*251.56
PROVN,33.883202777777775,-81.9660138888889,SOUTH CAROLINA,ZTL,RNAV,11/10/2016
