name,latitude,longitude,state,artcc,type,updated
MIRBE,35.035013888888884,-101.74861111111112,TEXAS,ZAB,RNAV,08/21/2017
MIRLY,31.935122222222223,-106.28496944444444,TEXAS,ZAB,RNAV,06/27/2012
MIRME,35.78353333333333,-103.84218888888888,NEW MEXICO,ZAB,RNAV,03/16/2011
MIRSE,32.232911111111115,-105.99453611111112,NEW MEXICO,ZAB,RNAV,07/04/2011
MIRVE,35.17796666666666,-101.48080833333333,TEXAS,ZAB,RNAV,05/10/2015
MITUM,35.705422222222225,-106.09695277777777,NEW MEXICO,ZAB,RP,SAF*VORTAC*338.00/10.00
MIVRE,36.02661111111111,-101.92407222222222,TEXAS,ZAB,RNAV,12/30/2009
MKYON,34.52016944444444,-106.6188,NEW MEXICO,ZAB,RNAV,03/21/2014
MMEAT,32.29541111111111,-111.00559444444444,ARIZONA,ZAB,RP,DMA*TACAN*310.00/10.30
MNSTR,33.282808333333335,-112.70227222222222,ARIZONA,ZAB,RNAV,12/01/2010
MNZNO,34.804725,-106.51853888888888,NEW MEXICO,ZAB,RNAV,11/19/2012
MOBIE,33.075411111111116,-112.30393055555555,ARIZONA,ZAB,RP,PXR*VORTAC*206.19/27.21
MOHAK,32.775844444444445,-113.97209722222222,ARIZONA,ZAB,RP,GBN*VORTAC*247.00/66.47
MOLLY,32.06330833333333,-106.72423333333333,NEW MEXICO,ZAB,RP,TCS*VORTAC*145.75/78.25
MOLVE,34.70268333333333,-104.62687222222222,NEW MEXICO,ZAB,RNAV,11/19/2012
MONGO,33.102047222222225,-105.83347777777777,NEW MEXICO,ZAB,MR,HMN*TACAN*034.00/20.00
MONKI,33.227247222222225,-104.60724444444443,NEW MEXICO,ZAB,RP,CME*VORTAC*161.91
MONTI,33.962069444444445,-112.69875833333333,ARIZONA,ZAB,MR,LUF*TACAN*315.00/30.00
MONZO,34.97076944444444,-106.52415,NEW MEXICO,ZAB,RNAV,11/09/2010
MOPSE,34.80844722222222,-106.712475,NEW MEXICO,ZAB,RP,ABQ*VORTAC*147.00/15.00
MOSBI,35.59294444444445,-111.89519444444446,ARIZONA,ZAB,RNAV,06/24/2016
MOSER,35.021613888888886,-102.61935277777778,TEXAS,ZAB,RP,TCC*VORTAC*089.00/49.15
MOVOE,35.29604444444444,-101.77117777777778,TEXAS,ZAB,RNAV,12/01/2010
MOZFO,35.0795,-101.89070277777779,TEXAS,ZAB,RNAV,05/10/2015
MRBIL,34.00219166666667,-111.60034444444445,ARIZONA,ZAB,RNAV,08/11/2014
MREDD,31.689219444444443,-106.15846111111112,TEXAS,ZAB,RNAV,12/19/2011
MREEN,33.922958333333334,-112.00696111111111,ARIZONA,ZAB,RNAV,05/14/2009
MRMIK,34.94446388888888,-106.72433055555555,NEW MEXICO,ZAB,RNAV,08/09/2012
MRNCI,32.49671111111111,-109.55133611111111,ARIZONA,ZAB,MW,SSO*VORTAC*300.00/20.00
MRQEZ,31.95177222222222,-106.61646111111111,NEW MEXICO,ZAB,RNAV,02/14/2014
MRTHN,30.083055555555557,-102.6463888888889,TEXAS,ZAB,RNAV,08/23/2015
MUCHO,34.36400277777778,-102.83514444444444,TEXAS,ZAB,RNAV,07/20/2004
MUDOE,29.634219444444444,-104.361375,TEXAS,ZAB,RNAV,02/26/2014
MULEY,33.45866111111111,-111.18956666666666,ARIZONA,ZAB,MR,IWA*VORTAC*055.00/25.00
MUMTE,34.724580555555555,-113.06462499999999,ARIZONA,ZAB,RP,DRK*VORTAC*258.78/28.93
MUSCC,35.23266944444445,-107.03571111111111,NEW MEXICO,ZAB,RNAV,11/25/2012
MYNRS,31.700633333333332,-106.02321111111111,TEXAS,ZAB,RNAV,12/06/2011
LACIC,35.867158333333336,-100.83956388888889,TEXAS,ZAB,RNAV,11/29/2012
LACKY,33.14383055555555,-106.06796388888888,NEW MEXICO,ZAB,MR,HMN*TACAN*357.00/17.00
LACRO,35.393994444444445,-106.02445277777778,NEW MEXICO,ZAB,RP,SAF*VORTAC*154.25/9.00
LAKEY,33.549191666666665,-111.65144166666667,ARIZONA,ZAB,RP,PXR*VORTAC*054.40/17.44
LAKKE,33.825047222222224,-112.43501944444445,ARIZONA,ZAB,MW,LUF*TACAN*337.00/17.00
LALNE,35.71906388888889,-102.19683055555556,TEXAS,ZAB,RNAV,12/31/2009
LALUZ,34.058025,-110.21703611111111,ARIZONA,ZAB,RNAV,08/11/2014
LAMSE,34.432925,-107.72558611111111,NEW MEXICO,ZAB,RNAV,11/19/2012
LANIC,32.090183333333336,-104.38999166666667,NEW MEXICO,ZAB,RP,CNM*VORTAC*208.00/13.00
LANTT,35.40554722222222,-101.86547222222222,TEXAS,ZAB,RP,BGD*VORTAC*213.65
LARLE,34.46799166666667,-105.63674166666668,NEW MEXICO,ZAB,RNAV,11/19/2012
